Feature,Mean,Std
SEQN,0.00024477887966071907,0.0005433811641418204
svy_psu,0.0005701769615587256,0.0012224081382278366
svy_strata,0.006209186316898823,0.015817737714787006
svy_year,0.0013485532461092848,0.002845166061845785
demo_age_years,6.789884008060753e-05,0.00019320281799972488
bp_sys_mean,0.037582823940557834,0.06180235741574423
bp_dia_mean,0.0030468204224303316,0.005578666293059128
DSDCOUNT_x,9.197024638313792e-05,0.00016719909883758158
DSDANCNT,0.00037370491554631003,0.000890252396021648
DR1EXMER,0.0004682453953750107,0.0014370936843103896
DR1DAY,1.3687808626364994e-05,2.177955518650515e-05
DS1DSCNT,7.135371710501946e-05,0.00011730703567809995
DS1ANCNT,0.0008452267827785272,0.001930785318505642
BMXWT,0.0012182093365529871,0.002014848830064775
BMXHT,0.0004923560323721744,0.0011660611066514439
BMXBMI,6.926650991656994e-05,6.855881604313995e-05
BMXLEG,0.0014999869202210856,0.004714698834111828
BMXARML,6.318822802455953e-05,0.00015660995673850213
BMXARMC,0.00033255429362819304,0.0005463886068520088
BMXWAIST,0.00017850335958870543,0.0004549269676123259
BPXPLS,1.5716481123826065e-05,2.4794957187541065e-05
BPXML1,0.01589341738137486,0.03886061181424012
BPXSY1,0.03015416423469041,0.08712110953061195
BPXDI1,0.0010457654950094953,0.0031625277494248165
BPXSY2,3.1568168235937225e-07,5.170246425311174e-07
BPXDI2,0.0008643876492497517,0.0026577399534686054
BPXSY3,0.0010655345299612966,0.003328200939935974
BPXDI3,4.64616883410871e-05,0.0001431329906852871
LBXWBCSI,5.465752099464719e-06,1.296593851953737e-05
LBXLYPCT,0.00019835003260451224,0.0004824689731887456
LBXMOPCT,6.439319084691327e-05,0.00018723103293045954
LBXNEPCT,0.00015350303346420752,0.000375483055777152
LBXEOPCT,0.0005941120458067353,0.0007730171773733053
LBXBAPCT,0.0001123838236687818,0.0002453516637258824
LBDLYMNO,0.00011621887240876784,0.00027587865196250836
LBDMONO,0.00018455280088829247,0.00033273607941983213
LBDNENO,4.148481121235517e-05,4.761071862364509e-05
LBDEONO,1.983421909242014e-05,4.836323202166072e-05
LBDBANO,0.006984792771056461,0.021906062709597923
LBXRBCSI,0.0013692280027439653,0.0035200404566630428
LBXHGB,0.00020495583110049408,0.000629167973835057
LBXHCT,7.281652054605568e-05,0.00015965291691415897
LBXMCVSI,0.0001939323155007213,0.0005200551393997969
LBXMCHSI,0.0008855093853341742,0.0027061905077773248
LBXMC,0.0002585141786388356,0.0004954328534776554
LBXRDW,3.416154366458541e-05,8.08128558168521e-05
LBXPLTSI,0.00016643300290069695,0.0002572318731991627
LBXMPSI,0.0024495036872187173,0.0055021154516926045
LBDTCSI,0.0008450030510035678,0.0015243078009802534
LBDHDD,0.0005732392534782153,0.001548066565230336
LBXGH,0.0001226061705739266,0.000289110141983274
URXUMA,1.13432005790182e-05,2.703778112594018e-05
URXUCR,0.00295474393368126,0.007370796035503919
ALQ130,0.00020633496882138395,0.0002792726079298397
HOD050,0.0015660340120345916,0.0048253747540580455
WHD010,9.312195341674502e-06,2.2106592967442175e-05
WHD020,0.0,0.0
WHD050,2.229440813890791e-05,7.046884406501821e-05
WHD110,0.00012610054246977293,0.0003935294105629412
WHD120,4.6101637791375084e-05,7.024528058596812e-05
WHD130,0.00012451498065793102,0.0003031280123038355
WHD140,3.1872403295617195e-06,7.16530697272627e-06
demo_age_cat_18to44,5.002468086977929e-05,0.0001232190814598531
demo_age_cat_45to64,0.0013931774937297975,0.003534575203907349
demo_age_cat_65to74,0.0002646889796909375,0.0005053233338825421
demo_age_cat_75plus,0.00024251979435892146,0.00048457367784790804
demo_race_NonplusHispanicWhite,0.0007146780946762936,0.0016076393087625677
demo_race_NonplusHispanicBlack,5.19107644987142e-05,0.0001476192831035377
demo_race_NonplusHispanicAsian,0.0016960941630273247,0.002646388508125738
demo_race_Hispanic,0.018276195564226338,0.03461621830072243
demo_race_Other,0.0001941400110228204,0.0003988850648684961
demo_race_black_No,0.0008230244765444148,0.0018844490583999984
demo_race_black_Yes,0.00016577264995916777,0.0005241693226346298
demo_pregnant_No,0.00014992833509815709,0.0002915655432435138
demo_pregnant_Yes,2.6704245034022024e-05,8.426084699366902e-05
demo_gender_Men,0.0012174404869028325,0.0016757622616073219
demo_gender_Women,0.001578413700817937,0.0043905186875498724
bp_cat_meds_excluded_SBP120andDBP80mmHg,0.00017935060412728018,0.0005589832937801326
bp_cat_meds_excluded_SBPof120to130andDBP80mmHg,0.0028916657620132315,0.006035940284645415
bp_cat_meds_excluded_SBPof130to140orDBP80to90mmHg,0.021245720596315916,0.04410062289270239
bp_cat_meds_excluded_SBPof140to160orDBP90to100mmHg,0.08240316009885268,0.08577074588568488
bp_cat_meds_excluded_SBP160plusorDBP100plusmmHg,2.135943031180202e-05,4.3076719939601396e-05
bp_cat_meds_included_SBP120andDBP80mmHg,0.0068005104381761,0.02086493514465793
bp_cat_meds_included_SBPof120to130andDBP80mmHg,2.0558524081288304e-05,6.501176142829167e-05
bp_cat_meds_included_SBPof130to140orDBP80to90mmHg,0.017053740492301756,0.04015339235679324
bp_cat_meds_included_SBPof140to160orDBP90to100mmHg,2.880016533271684e-05,4.63864674779871e-05
bp_cat_meds_included_SBP160plusorDBP100plusmmHg,0.004112634855565855,0.00898326638406888
bp_cat_meds_included_takingantihypertensivemedications,0.011069004744412195,0.033552288720883665
bp_med_use_No,0.024220571120628136,0.038133473935453924
bp_med_use_Yes,0.018144560871412075,0.033958586825448896
bp_med_recommended_jnc7_No,0.013895547698943226,0.04349323492196615
bp_med_recommended_jnc7_Yes,0.03304362076487704,0.08131635943359074
bp_med_recommended_accaha_No,0.01737935924256725,0.053161535241041606
bp_med_recommended_accaha_Yes,0.014122146205906358,0.031024333244467534
bp_med_n_class_None,0.001265225555206596,0.003949712971163663
bp_med_n_class_One,0.004560260802877968,0.010036409714477139
bp_med_n_class_Two,0.0003848311510850036,0.0009458684954774638
bp_med_n_class_Three,0.000493859804596568,0.0010667811440055923
