Feature,Mean,Std
SEQN,0.00013192379304706136,0.00023100849400160025
svy_psu,0.0001342939447160517,0.00018693826013531237
svy_strata,3.7416091449621824e-05,9.088149803098546e-05
svy_year,2.686155744288129e-05,4.874265124816217e-05
demo_age_years,0.0004171673141859887,0.0011493366408813798
bp_sys_mean,0.06720588105487584,0.08119738247465667
bp_dia_mean,6.798530540629892e-05,0.00019148799481247326
DSDCOUNT_x,0.00042058252938269997,0.0012138959784362491
DSDANCNT,0.00020261316654905494,0.000582645894064943
DR1EXMER,3.5622799021680694e-05,6.514097547320186e-05
DR1DAY,0.00022564452711316702,0.00036193931244411537
DS1DSCNT,4.087881206078683e-05,0.00012141373231406607
DS1ANCNT,0.002222124504634685,0.004590804792043671
BMXWT,0.001284499721213936,0.003736263238020223
BMXHT,4.666444475342196e-05,0.00012330403906901424
BMXBMI,0.0005075597136960458,0.0009856825321097014
BMXLEG,0.00028047074489969786,0.0004467791280718309
BMXARML,2.9456635434923687e-05,5.3912049787342985e-05
BMXARMC,8.862725180619684e-06,2.7054489007383315e-05
BMXWAIST,0.00017614220767824513,0.0004873560267388631
BPXPLS,0.0002575321714987705,0.0006187344230944872
BPXML1,0.0015453666036797892,0.0034012246113610325
BPXSY1,0.025916509028171515,0.052667710915974685
BPXDI1,0.0005196977697712773,0.0010294573715026562
BPXSY2,1.0945878942946542e-06,2.7892567761801843e-06
BPXDI2,6.0268861293837635e-05,0.00013472519788722455
BPXSY3,0.014777627055729523,0.046034796526501685
BPXDI3,0.00014581451846324583,0.00037418550381705066
LBXWBCSI,0.00010084897713237863,0.00022490580211370994
LBXLYPCT,0.00017307491025893878,0.00041262403884035297
LBXMOPCT,0.0010079300825032891,0.002550662751534481
LBXNEPCT,0.00011998115250898718,0.0003160177274601199
LBXEOPCT,1.5062165059399267e-05,2.5519760295946698e-05
LBXBAPCT,0.005100868498135053,0.01612665107693827
LBDLYMNO,2.912404443705163e-05,6.132382858075545e-05
LBDMONO,3.218618602847296e-05,5.6004782254949945e-05
LBDNENO,1.485281251167141e-05,3.9395510560453546e-05
LBDEONO,0.00022202608877429716,0.0006998584974672104
LBDBANO,5.886197887987927e-05,0.00011639165507874872
LBXRBCSI,1.329459195971811e-05,2.2679062967693536e-05
LBXHGB,0.00019218545488587847,0.0005380516213241523
LBXHCT,0.0005547205879503848,0.0011412982460963373
LBXMCVSI,1.711728071844053e-05,2.3571784983888626e-05
LBXMCHSI,0.00011630061617242181,0.00022479380755422503
LBXMC,0.00010095044015635238,0.00012163327170617933
LBXRDW,3.5545561466614995e-06,7.496740200047371e-06
LBXPLTSI,0.00011214600309430135,0.00026427252598826593
LBXMPSI,0.00011097366734245556,0.0002601463731965061
LBDTCSI,9.202271216870582e-05,0.0002031275885466869
LBDHDD,0.00032490153852758814,0.0007074780758688526
LBXGH,4.336522400963809e-06,8.935625399612519e-06
URXUMA,0.00014685639270139316,0.00037009800366351135
URXUCR,4.957890250586602e-05,0.00010589480819896095
ALQ130,0.0012777511897064018,0.004029152499762095
HOD050,0.0008387631142600224,0.002372988970389487
WHD010,2.5041715903427238e-05,4.265829435767426e-05
WHD020,3.83240216599931e-06,6.228243824265961e-06
