Feature,Mean,Std
BPACSZ_4,6.454473450994514e-06,9.128003892373516e-06
BPACSZ_5,0.0034777152343633904,0.004918232050508234
BPXPULS_1,0.0,0.0
BPXPULS_2,0.0,0.0
BPXPTY_1,0.0,0.0
BPXPTY_2,2.474612639327834e-05,3.4996307561573034e-05
BPAEN1_1,0.006238331085848593,0.008822332428180757
BPAEN1_2,0.01770695487855298,0.02498629422368673
BPAEN2_1,0.0,0.0
BPAEN2_2,0.0007414663690356818,0.0010485917951337954
BPAEN3_1,2.0246707779464197e-05,2.8633168735123118e-05
BPAEN3_2,0.0,0.0
LBXHA_1,0.0001736594679150624,0.0002455915747599766
LBXHA_2,0.00043083567964626843,0.0006092936613099828
LBXHA_3,6.364975082238894e-05,9.00143408546905e-05
DBQ330_1,6.15247219921735e-08,8.700909626256599e-08
DBQ330_2,7.556351947681031e-07,1.0686295406474866e-06
DBQ330_7,0.0011902456191564144,0.001629014851762692
DBQ330_9,0.0,0.0
BPQ020_1,5.109218447368647e-06,5.5150503225283384e-06
BPQ020_2,1.6019316176242333e-06,2.2654734196384617e-06
BPQ030_1,0.004088549652421902,0.005782082368890857
BPQ030_2,0.0,0.0
BPQ030_7,2.935545661638429e-06,4.151488487654567e-06
BPQ030_9,0.0,0.0
BPQ040A_1,0.007236048307774364,0.01023331765484139
BPQ040A_2,0.016061519999531534,0.022069572828143286
BPQ060_1,0.0,0.0
BPQ060_2,0.0002151571147651016,0.0003042781097418712
BPQ060_7,3.9522932560015005e-06,5.589386725113041e-06
BPQ060_9,0.0,0.0
BPQ070_1,0.0,0.0
BPQ070_2,2.4371273445416013e-07,3.4466185438810596e-07
BPQ070_3,4.057049557042077e-06,5.737534506788663e-06
BPQ070_4,0.0,0.0
BPQ070_9,4.3971983455724487e-07,6.218577536753093e-07
BPQ080_1,5.04971110095344e-07,7.141369925034329e-07
BPQ080_2,0.0,0.0
BPQ080_7,1.079591436971735e-05,1.526772851987286e-05
BPQ080_9,0.0,0.0
BPQ090D_1,0.0,0.0
BPQ090D_2,9.851874509924059e-05,0.00013932654546732392
BPQ090D_9,2.6224257372124873e-06,3.7086700438821615e-06
CDQ010_1,0.01339189532619247,0.018938999996182253
CDQ010_2,0.0,0.0
CDQ010_7,0.0018883742240368992,0.0026705644384687525
CDQ010_9,0.0,0.0
HSQ590_1,1.4062306638801707e-05,1.9887104766842585e-05
HSQ590_2,0.0,0.0
HSQ590_7,1.9837705948229736e-07,2.8054752798355913e-07
HSQ590_9,0.0,0.0
DIQ010_1,1.917538219574433e-06,2.7118085564909205e-06
DIQ010_2,8.884397471120343e-07,1.2564435397171616e-06
DIQ010_3,0.0,0.0
DIQ010_9,4.176469984161494e-07,5.90642049444533e-07
DIQ050_1,0.0,0.0
DIQ050_2,4.655592165685022e-07,6.584001581589688e-07
DIQ050_9,0.00039812345599019483,0.0005630315909601816
HIQ210_1,0.00034212556743419835,0.00046229470328481735
HIQ210_2,0.0012188669426941752,0.00160885937517069
HIQ210_7,0.0,0.0
HIQ210_9,0.000536735488512966,0.000759058607261985
HUQ010_1,2.995554723882139e-05,3.869266133197828e-05
HUQ010_2,0.0,0.0
HUQ010_3,0.0,0.0
HUQ010_4,0.0,0.0
HUQ010_5,0.0,0.0
HUQ010_7,0.00043288834996308784,0.0006121965755111095
HUQ010_9,0.0,0.0
HUQ030_1,0.0,0.0
HUQ030_2,0.00024488339131771184,0.00034631741320142594
HUQ030_3,0.0,0.0
HUQ030_7,0.000459857307193754,0.0006503364405897775
HUQ030_9,0.0026923323314178606,0.003807532897506713
HUQ090_1,1.4251902697689089e-06,2.015523408469361e-06
HUQ090_2,0.042899202109924345,0.060668633438839506
HUQ090_7,0.0018912119681887274,0.0026745776147348126
HUQ090_9,0.0,0.0
HOQ065_1,0.0014844930171610817,0.0020993901581173573
HOQ065_2,0.0,0.0
HOQ065_3,0.0,0.0
HOQ065_7,0.0005458767239892738,0.0006708274627724416
HOQ065_9,0.0033426329946567622,0.004727196915079387
IMQ020_1,2.657824760771126e-07,3.7587318230935527e-07
IMQ020_2,0.00018496141487054965,0.000261574941425648
IMQ020_3,0.0006783701065901759,0.0009593602050483089
IMQ020_7,0.005668869073146016,0.008016991526560492
IMQ020_9,0.0,0.0
MCQ010_1,0.0,0.0
MCQ010_2,0.0,0.0
MCQ010_9,0.0,0.0
MCQ053_1,0.0006753523711060228,0.000955092482598965
MCQ053_2,0.0,0.0
MCQ053_9,0.0008486630383374921,0.0012001907787016393
MCQ080_1,9.910409662566133e-05,0.00014015435753474394
MCQ080_2,0.0314434557280419,0.044467761538474836
MCQ080_9,0.0,0.0
MCQ092_1,0.00013659971581496467,0.0001931811707218336
MCQ092_2,0.0011878675822924194,0.001541521552173425
MCQ092_7,1.381180649994701e-05,1.9532844073097928e-05
MCQ092_9,0.0,0.0
MCQ160A_1,0.0,0.0
MCQ160A_2,0.011440280527649456,0.01617899987955469
MCQ160A_9,0.0,0.0
MCQ160B_1,0.0,0.0
MCQ160B_2,0.0009811670777214439,0.0008748402925259536
MCQ160B_7,7.449059445639338e-05,0.00010534560894946562
MCQ160B_9,0.0,0.0
MCQ160C_1,4.4476290755213306e-07,6.289897359007176e-07
MCQ160C_2,0.027013462941628374,0.038202805658713854
MCQ160C_7,4.154200654481883e-05,5.8749269063874665e-05
MCQ160C_9,0.0,0.0
