Feature,Mean,Std
bp_med_central_No,0.013210498879624943,0.018682466681280173
bp_med_central_Yes,0.0,0.0
bp_med_ccb_No,3.863154453837676e-06,5.463325422159268e-06
bp_med_ccb_Yes,1.4236714162224758e-06,2.013375425184737e-06
bp_med_ccb_dh_No,0.006473369763632619,0.009154727313985166
bp_med_ccb_dh_Yes,0.0,0.0
bp_med_ccb_ndh_No,2.3666206986755743e-06,3.346907089059887e-06
bp_med_ccb_ndh_Yes,3.494756163725766e-05,4.942331563927947e-05
bp_med_diur_Ksparing_No,5.5488565193243635e-05,7.847268145290881e-05
bp_med_diur_Ksparing_Yes,0.0,0.0
bp_med_diur_loop_No,0.0,0.0
bp_med_diur_loop_Yes,1.7144355497461452e-05,2.4245780062655718e-05
bp_med_diur_thz_No,2.1027840748238363e-05,2.9737857573580304e-05
bp_med_diur_thz_Yes,3.3848455267423036e-06,4.786894450456868e-06
bp_med_renin_inhibitors_No,0.0,0.0
bp_med_renin_inhibitors_Yes,0.0,0.0
bp_med_vasod_No,3.856677984954537e-05,2.1553424633520663e-05
bp_med_vasod_Yes,0.0,0.0
htn_aware_No,0.027408796239285188,0.0387618913699178
htn_aware_Yes,0.0,0.0
htn_resistant_jnc7_No,0.017543081836636276,0.024809664259192128
htn_resistant_jnc7_Yes,0.0009223566097369323,0.0013044092268344376
htn_resistant_accaha_No,4.7700315876177746e-06,6.745843364157124e-06
htn_resistant_accaha_Yes,6.974597133519089e-08,9.863569858311208e-08
htn_resistant_jnc7_thz_No,3.61883906889331e-06,5.062981899994651e-06
htn_resistant_jnc7_thz_Yes,0.0006241971559212066,0.0008827480834984838
htn_resistant_accaha_thz_No,0.0,0.0
htn_resistant_accaha_thz_Yes,0.0,0.0
cc_smoke_Never,0.0,0.0
cc_smoke_Former,0.0,0.0
cc_smoke_Current,0.0,0.0
cc_bmi_25,0.008364143179045715,0.011828684721436864
cc_bmi_25to30,3.3248452596015805e-06,4.702041258920449e-06
cc_bmi_30to35,8.401780033595627e-06,1.1881911271586414e-05
cc_bmi_35plus,7.084617088102833e-05,3.929233296171767e-05
cc_diabetes_No,0.00015581531317552925,0.0002203561291182447
cc_diabetes_Yes,0.00014502557777796579,0.00020509713898459337
cc_ckd_No,8.087314557173834e-07,1.1437189929932597e-06
cc_ckd_Yes,5.695141925211366e-06,8.054146950273533e-06
cc_cvd_mi_No,0.0,0.0
cc_cvd_mi_Yes,2.2377345129288368e-05,2.270968391174771e-05
cc_cvd_chd_No,1.94841843890982e-05,2.755479781484081e-05
cc_cvd_chd_Yes,0.0,0.0
cc_cvd_ascvd_No,3.771080996206221e-05,5.333113889642281e-05
cc_cvd_ascvd_Yes,8.180119913459873e-06,1.1568436523453181e-05
cc_cvd_hf_No,1.2749125316736295e-06,1.802998593132265e-06
cc_cvd_hf_Yes,8.213805357799491e-05,0.00011616074935692833
cc_cvd_any_No,0.05436541525164092,0.053489740832713496
cc_cvd_any_Yes,2.615773917895668e-05,3.699262950789861e-05
DSD010AN_1,0.0,0.0
DSD010AN_2,2.195340067125725e-06,3.104679696950261e-06
DSD010AN_7,0.0,0.0
DSD010AN_9,0.0005841391875933837,0.0008260975614081648
DR1DRSTZ_1,0.0,0.0
DR1DRSTZ_2,0.0,0.0
DR1DRSTZ_5,5.301301081022638e-06,7.4971718870053644e-06
DR1LANG_1,7.220971226329875e-08,1.0211995441781588e-07
DR1LANG_2,0.015280288637534424,0.021609591428176686
DR1LANG_3,0.0,0.0
DR1LANG_4,0.031525809470016,0.044584227317286784
DR1LANG_5,0.0,0.0
DR1LANG_6,0.0,0.0
DS1DS_1,1.0293033670182058e-05,1.4556547814334381e-05
DS1DS_2,0.0,0.0
DS1AN_1,0.0,0.0
DS1AN_2,0.020210030480610534,0.028581299201653056
DR2DRSTZ_1,0.0,0.0
DR2DRSTZ_2,0.0,0.0
DR2DRSTZ_5,0.0,0.0
BPAARM_1,0.0,0.0
BPAARM_2,0.008643304975474024,0.012223479120042216
BPAARM_8,0.0,0.0
BPACSZ_1,0.0,0.0
BPACSZ_2,0.00023856866399954524,0.00031428113404463885
BPACSZ_3,0.0,0.0
BPACSZ_4,0.0,0.0
BPACSZ_5,9.82058632602068e-08,1.388840637271421e-07
BPXPULS_1,2.2223053589032267e-05,3.142814378295352e-05
BPXPULS_2,1.8585960899559268e-05,2.628451797389277e-05
BPXPTY_1,0.0,0.0
BPXPTY_2,4.489551918212945e-06,6.3491852117148915e-06
BPAEN1_1,0.0,0.0
BPAEN1_2,0.0,0.0
BPAEN2_1,0.0,0.0
BPAEN2_2,7.862057996143134e-06,1.1865697037803955e-06
BPAEN3_1,0.0,0.0
BPAEN3_2,0.00014062768536371605,0.00019887757988650362
LBXHA_1,3.1812877618921547e-06,4.499020298679435e-06
LBXHA_2,0.07942540747015753,0.11111527651107109
LBXHA_3,2.1709388046447056e-06,3.070171100610578e-06
DBQ330_1,5.657796879195925e-05,8.001333079711048e-05
DBQ330_2,4.46376423431113e-07,6.312715919398753e-07
DBQ330_7,7.453156145023136e-06,1.0540354502776093e-05
DBQ330_9,0.0,0.0
BPQ020_1,0.0,0.0
BPQ020_2,0.06856224347384797,0.09696165458744202
BPQ030_1,6.000911802638819e-07,8.486570857896595e-07
BPQ030_2,0.0002285079837005872,0.00032315908965990054
BPQ030_7,0.017409866531842032,0.023080198921557334
BPQ030_9,0.0,0.0
BPQ040A_1,0.006119957555314868,0.008654926975873977
BPQ040A_2,0.004099634618608256,0.00011409862606065997
BPQ060_1,0.0011209880633360429,0.0014232577539157708
BPQ060_2,0.0,0.0
BPQ060_7,0.012468862182789952,0.017633634006262545
BPQ060_9,0.0,0.0
BPQ070_1,0.0,0.0
BPQ070_2,0.0,0.0
BPQ070_3,0.0,0.0
BPQ070_4,4.0063960081389426e-07,5.665899570947522e-07
BPQ070_9,0.0,0.0
BPQ080_1,5.057864541171837e-07,7.152900630771183e-07
BPQ080_2,0.0,0.0
BPQ080_7,0.0004108652274556948,0.0005810511769753501
BPQ080_9,0.0,0.0
BPQ090D_1,0.0,0.0
BPQ090D_2,0.013422636091808266,0.018982474003833846
BPQ090D_9,0.0,0.0
CDQ010_1,0.00014227969475306677,0.00020121387397009112
CDQ010_2,0.0,0.0
CDQ010_7,0.0029541323712161983,0.0034626988654305525
CDQ010_9,0.00013913585737406254,9.652263914980907e-05
HSQ590_1,0.0,0.0
HSQ590_2,0.06356009641717514,0.08988755037891065
HSQ590_7,0.0,0.0
HSQ590_9,0.0,0.0
DIQ010_1,3.224377102609696e-05,4.559957828715897e-05
DIQ010_2,0.0,0.0
DIQ010_3,0.00015224936736823322,0.00020628138099957686
DIQ010_9,0.0,0.0
DIQ050_1,1.3899589376312694e-06,1.96569878073984e-06
DIQ050_2,0.002791702102754235,0.003948062975820526
DIQ050_9,0.0,0.0
HIQ210_1,9.804801018034917e-07,1.386608257607451e-06
HIQ210_2,0.0,0.0
HIQ210_7,8.116641804966163e-07,1.1478664921507586e-06
HIQ210_9,0.00023192334538996227,0.0003279891404814243
HUQ010_1,8.513110409612962e-05,0.00012039356199254225
HUQ010_2,0.0,0.0
HUQ010_3,0.0,0.0
HUQ010_4,4.601110081278233e-07,6.506952278915251e-07
HUQ010_5,7.886543940730213e-06,1.1153257401232022e-05
HUQ010_7,1.7922758103774234e-05,2.534660758548982e-05
HUQ010_9,3.508303574580656e-07,4.961490496093973e-07
HUQ030_1,0.0,0.0
HUQ030_2,0.0,0.0
HUQ030_3,0.0,0.0
HUQ030_7,7.305253543792051e-05,8.250787825000746e-05
HUQ030_9,2.7863785507847087e-06,3.940534336425225e-06
HUQ090_1,5.6051004048891365e-05,7.926809011057143e-05
HUQ090_2,6.930838713528159e-05,9.801686107292017e-05
HUQ090_7,0.0,0.0
HUQ090_9,8.545755665306979e-06,1.2085523562603842e-05
HOQ065_1,1.1411834857950925e-05,1.613877162767624e-05
HOQ065_2,1.6094380712581407e-05,2.2760891481728582e-05
HOQ065_3,1.253304257487838e-05,1.772439878719242e-05
HOQ065_7,0.0,0.0
HOQ065_9,0.003722661853894296,0.005264638881906283
IMQ020_1,0.0,0.0
IMQ020_2,0.0,0.0
IMQ020_3,0.0,0.0
IMQ020_7,0.0,0.0
IMQ020_9,0.0,0.0
MCQ010_1,0.0,0.0
MCQ010_2,2.2227569168640788e-06,3.143452977687786e-06
MCQ010_9,1.45685471339542e-07,2.0603036940909715e-07
MCQ053_1,0.00018076793403899524,0.00025564446396011216
MCQ053_2,0.0,0.0
MCQ053_9,0.0,0.0
MCQ080_1,4.063044942929437e-06,5.746013262822228e-06
MCQ080_2,1.0649040761988416e-07,1.5060017871867937e-07
MCQ080_9,0.0,0.0
MCQ092_1,0.0,0.0
MCQ092_2,0.0,0.0
MCQ092_7,4.646525072797314e-05,6.571178775856595e-05
MCQ092_9,6.043265699823304e-07,8.54646831371425e-07
MCQ160A_1,0.0,0.0
MCQ160A_2,0.0,0.0
MCQ160A_9,0.0,0.0
MCQ160B_1,3.9507621438904586e-06,5.587221405600092e-06
MCQ160B_2,0.0,0.0
MCQ160B_7,0.0007156024454840137,0.0009842281815441313
MCQ160B_9,2.969303803926119e-07,4.199229710318339e-07
MCQ160C_1,0.0,0.0
