Feature,Mean,Std
SEQN,0.0018060333716447517,0.005456251915476684
svy_psu,0.0002708824888371539,0.0007636691292808858
svy_strata,4.3744494708348654e-05,7.223766833055583e-05
svy_year,8.02760867670025e-06,2.1168196826138238e-05
demo_age_years,0.000373055045541891,0.0008700561953694668
bp_sys_mean,0.012763800872433029,0.02815777943072348
bp_dia_mean,0.005146212555766904,0.015716280336510145
DSDCOUNT_x,0.00011191508578769059,0.00022783665992579026
DSDANCNT,0.0003673840372087111,0.0007202717402979893
DR1EXMER,0.0010033715045208976,0.0031162592773570667
DR1DAY,0.00017969422298772571,0.00048675002774037113
DS1DSCNT,0.00012222362852117879,0.0002574936215866528
DS1ANCNT,0.0001184448786774544,0.0002751167800866195
BMXWT,2.8829464850150924e-05,7.302123357218647e-05
BMXHT,0.00020302115532872875,0.0006133486395015075
BMXBMI,8.079929666739583e-05,0.00018584068242824596
BMXLEG,0.00042011743142916964,0.0007214850527066511
BMXARML,1.45961916480703e-05,2.526739320985745e-05
BMXARMC,8.57841494146216e-05,0.00018219262200934948
BMXWAIST,0.0015821006292140842,0.002834336257153516
BPXPLS,0.00015539153934717576,0.00019918426867287421
BPXML1,6.420200976462031e-05,0.00017746707396691855
BPXSY1,0.011888653379004195,0.021565725337481814
BPXDI1,0.0006451776390773039,0.0011579252195817482
BPXSY2,0.0007511899026400057,0.0022961729377509814
BPXDI2,0.0027375486165822746,0.005224432750096732
BPXSY3,0.011378499315699942,0.03596490898383796
BPXDI3,5.0150746321264205e-06,1.0596285428268179e-05
LBXWBCSI,0.00019486382341910973,0.0005465322205964306
LBXLYPCT,7.289921655474536e-05,0.00012952764988586306
LBXMOPCT,0.00015504806489770824,0.0002948930087991205
LBXNEPCT,5.6384096025709466e-05,9.709277530143064e-05
LBXEOPCT,5.289020946977862e-05,7.894662965031573e-05
LBXBAPCT,0.0007653464514188843,0.0017240956212798612
LBDLYMNO,0.0008537971989234318,0.0024208017544951445
LBDMONO,0.0011139434414089969,0.00338596673323566
LBDNENO,0.0004580901733347682,0.00126138803600536
LBDEONO,4.379773842546787e-05,0.00012472465347605
LBDBANO,0.0001291249712522116,0.0003429128944599344
LBXRBCSI,7.167801396450822e-05,0.00013425260349357186
LBXHGB,9.347147848528488e-05,0.00015319007068941197
LBXHCT,0.00033143883413157,0.0005737096280467468
LBXMCVSI,0.00030410050603940696,0.00042232085726731335
LBXMCHSI,0.00031313978697474615,0.000633029228629325
LBXMC,0.00043898108393626296,0.0007267964065904767
LBXRDW,0.00015645104609687366,0.00028492571249930245
LBXPLTSI,8.496681237416982e-05,0.00016091382963925784
LBXMPSI,0.0002846878915127251,0.0006422599442516975
LBDTCSI,9.736614294519718e-06,3.0344656121703643e-05
LBDHDD,7.052060846834995e-05,0.00016233589258202977
LBXGH,5.182774120100912e-05,0.0001402877741151087
URXUMA,3.636263195904227e-05,0.0001132504138467849
URXUCR,0.0003432040280870821,0.0009103992200642265
ALQ130,0.00015671182080152622,0.0004175382660009217
HOD050,4.3470537773540945e-05,8.622042036640367e-05
WHD010,0.00022548714101749626,0.00039851293888426315
WHD020,2.3429751082291392e-05,5.0746372286539404e-05
WHD050,3.219557001591687e-05,9.932743044074217e-05
WHD110,4.251605537597128e-05,0.00010555733119434257
WHD120,4.198818121450371e-06,1.1466138323247733e-05
WHD130,4.919898620407652e-06,1.1490234590044385e-05
WHD140,7.614364712852961e-07,1.8304114800017788e-06
demo_age_cat_18to44,0.001468730582038226,0.0036082039487327134
demo_age_cat_45to64,0.0006008249264671072,0.0008531937176495241
demo_age_cat_65to74,0.0001264640789507226,0.00038375778977603616
demo_age_cat_75plus,3.759953124823416e-05,0.0001132802559109991
demo_race_NonplusHispanicWhite,0.00030772876258814173,0.0005622829725127728
demo_race_NonplusHispanicBlack,3.738164920727817e-05,7.361916335260269e-05
demo_race_NonplusHispanicAsian,0.00015904315811981083,0.00029725125497342064
demo_race_Hispanic,0.028424840781822926,0.060352061181823305
demo_race_Other,0.0001969154478996548,0.0004899069589552134
demo_race_black_No,0.0002648466132597251,0.0005842067541578372
demo_race_black_Yes,0.00012800418441781902,0.00019258098722006514
demo_pregnant_No,6.170592605332271e-05,0.00015782285689598124
demo_pregnant_Yes,7.829782059014304e-05,0.00016523304532468488
demo_gender_Men,0.005064236354590721,0.011943532149049627
demo_gender_Women,0.008084128477047675,0.024290995467986985
bp_cat_meds_excluded_SBP120andDBP80mmHg,1.2710546694120168e-05,2.613689049245545e-05
bp_cat_meds_excluded_SBPof120to130andDBP80mmHg,0.015328833475485377,0.03535131012052329
bp_cat_meds_excluded_SBPof130to140orDBP80to90mmHg,1.1368796631920929e-05,1.7612100305163996e-05
bp_cat_meds_excluded_SBPof140to160orDBP90to100mmHg,0.011000911619723061,0.0329311770587512
bp_cat_meds_excluded_SBP160plusorDBP100plusmmHg,0.0007034455968140553,0.0022079485544789345
bp_cat_meds_included_SBP120andDBP80mmHg,0.0002916921557804765,0.000807118856886059
bp_cat_meds_included_SBPof120to130andDBP80mmHg,0.0012163982609952237,0.003579761941382749
bp_cat_meds_included_SBPof130to140orDBP80to90mmHg,0.0549986155745259,0.07941519164446108
bp_cat_meds_included_SBPof140to160orDBP90to100mmHg,0.00496965864079876,0.014394757529463368
bp_cat_meds_included_SBP160plusorDBP100plusmmHg,0.0051988700714185685,0.011931011054591854
bp_cat_meds_included_takingantihypertensivemedications,0.009160412979211564,0.02138021822131571
bp_med_use_No,0.08450692039579988,0.07612130071625174
bp_med_use_Yes,0.056235823799896945,0.07886814760983409
bp_med_recommended_jnc7_No,0.0008328367577191973,0.0021757877326129675
bp_med_recommended_jnc7_Yes,0.02041850646972185,0.04460660932777427
bp_med_recommended_accaha_No,0.0013919366255727868,0.0036864832009408286
bp_med_recommended_accaha_Yes,0.00012863710832128298,0.00021810720525890389
bp_med_n_class_None,0.011378130434850543,0.02742129307941669
bp_med_n_class_One,0.0009542433556506188,0.001989740469479328
bp_med_n_class_Two,0.0006559405604493404,0.0015418494506893594
bp_med_n_class_Three,0.0002758276476056108,0.00043987256457907555
bp_med_n_class_Fourormore,3.9078790264439365e-05,5.8908752697026214e-05
bp_med_n_pills_None,0.02879636513497726,0.050176361762516136
bp_med_n_pills_One,0.0014406305901121705,0.004288948084540782
bp_med_n_pills_Two,9.992677098381785e-05,0.0003078474746211913
bp_med_n_pills_Three,0.0003181884644019573,0.0005114320090067532
bp_med_n_pills_Fourormore,0.0001535310631375663,0.00028489494483111336
bp_med_combination_No,0.0007660861529572979,0.0019260927376508516
bp_med_combination_Yes,0.0010626318281380183,0.001882320708492628
bp_med_pills_gteq_2_No,0.0342999812865437,0.03605754701069511
bp_med_pills_gteq_2_Yes,0.0001929282878279157,0.00047046781954302336
bp_med_ace_No,8.037631859014014e-05,0.00017923961265557982
bp_med_ace_Yes,0.0004618022716632973,0.0010156347055567292
bp_med_aldo_No,0.008810181317945889,0.014421118496518002
bp_med_aldo_Yes,0.00020101391113181116,0.000524753300394247
bp_med_alpha_No,0.00046402934673763364,0.0012496940184681708
bp_med_alpha_Yes,6.13654839907896e-05,9.887395549343027e-05
bp_med_angioten_No,0.0009063944914446383,0.0018320898270847365
bp_med_angioten_Yes,0.005691234871940958,0.015388950245369737
bp_med_beta_No,2.8772210670811957e-05,7.030330841212901e-05
bp_med_beta_Yes,0.0022824958325909335,0.004285567899026956
bp_med_central_No,0.000723460252821231,0.0014243700091228564
bp_med_central_Yes,0.00017274750281113214,0.0005177236031541626
bp_med_ccb_No,0.04154863660003123,0.08764053015852226
bp_med_ccb_Yes,3.5224826090898026e-05,5.375164994943588e-05
bp_med_ccb_dh_No,0.0002799078088652426,0.0005814932938945464
bp_med_ccb_dh_Yes,0.00035093184874111956,0.0009896443755708507
bp_med_ccb_ndh_No,0.0003147321517195004,0.0007353449083857516
bp_med_ccb_ndh_Yes,0.00012574712401086478,0.0003089703843721843
bp_med_diur_Ksparing_No,0.0023687858124848823,0.006450893634886395
bp_med_diur_Ksparing_Yes,6.599306036828034e-05,0.00016317249807119464
bp_med_diur_loop_No,8.652684869709214e-06,1.4620100369733989e-05
bp_med_diur_loop_Yes,0.0007221570219152062,0.0014472644199298667
bp_med_diur_thz_No,0.0005124172998854576,0.0015309834194208334
bp_med_diur_thz_Yes,0.000287504472356438,0.0006534213747539123
bp_med_renin_inhibitors_No,0.00016576573977842142,0.00031248609044693917
bp_med_renin_inhibitors_Yes,0.0036357961950882157,0.011492430051365049
bp_med_vasod_No,0.00022399931003041232,0.0002567459543463521
bp_med_vasod_Yes,0.00045994202871384247,0.00134993193842989
htn_aware_No,0.005568753516837632,0.01667489026986555
htn_aware_Yes,0.00012946881250347174,0.0003158752920201798
htn_resistant_jnc7_No,0.01272542316885123,0.027344221906976298
htn_resistant_jnc7_Yes,0.000249486410181919,0.0007394073677884878
htn_resistant_accaha_No,0.0015251148914819305,0.002993442007871889
htn_resistant_accaha_Yes,0.004605461801749568,0.0077033936093158055
htn_resistant_jnc7_thz_No,3.3694262212336255e-05,7.00224911514593e-05
htn_resistant_jnc7_thz_Yes,2.018479098583794e-05,4.3152357913758055e-05
htn_resistant_accaha_thz_No,0.0010083599711687825,0.001811995569957401
htn_resistant_accaha_thz_Yes,0.0009289219702628612,0.0018770472624711533
cc_smoke_Never,0.005685095658725091,0.017231215240397092
cc_smoke_Former,0.001653265560037416,0.004749819327765864
cc_smoke_Current,0.00017392610016779162,0.0003310613928057153
cc_bmi_25,0.0001623843739727541,0.0004903979493131323
cc_bmi_25to30,0.0012525586827148685,0.0029698434821637584
cc_bmi_30to35,0.001964411542235857,0.004362153588964015
cc_bmi_35plus,7.177723486627411e-05,0.00016785119758447686
cc_diabetes_No,0.00010495617694480457,0.00015949202074001697
cc_diabetes_Yes,0.0001455529383473613,0.0001987607773371086
cc_ckd_No,0.0024445273825797376,0.0053550459744720275
cc_ckd_Yes,0.001406299779835156,0.0043151487188456275
cc_cvd_mi_No,0.012787600208532313,0.02802013547319763
cc_cvd_mi_Yes,2.162241738739133e-05,4.144663536547696e-05
cc_cvd_chd_No,0.005495562247873274,0.014226859997344573
cc_cvd_chd_Yes,0.0005574693475870115,0.001180151407013891
cc_cvd_ascvd_No,0.013560132921454337,0.028468982286726226
cc_cvd_ascvd_Yes,0.0010396225332897034,0.0027553907149585103
cc_cvd_hf_No,0.009847948674712522,0.030679130139306305
cc_cvd_hf_Yes,0.0015915182611287565,0.0038170317186016858
cc_cvd_any_No,0.00502821642214608,0.013710681356898477
cc_cvd_any_Yes,0.00012490945020733377,0.00027370724167089807
DSD010AN_1,0.000588933201884248,0.00163231418489507
DSD010AN_2,0.0096626313922449,0.01655598806373318
DSD010AN_7,0.0005041478239644914,0.0015886447980409894
DSD010AN_9,0.00021465219294058914,0.0006559204355466942
DR1DRSTZ_1,0.0006764525921925664,0.002116911025774123
DR1DRSTZ_2,7.544353127454132e-05,0.00016748600193148386
DR1DRSTZ_5,4.757587695813552e-05,0.00015037991898697977
DR1LANG_1,0.0014188118754928606,0.00363114161736218
DR1LANG_2,5.650705047872735e-05,0.00013943136274800877
DR1LANG_3,2.7560596986970977e-05,4.693723760848992e-05
DR1LANG_4,0.0011919754881620738,0.0019772366906043136
DR1LANG_5,3.332575996887311e-05,8.978063550925493e-05
DR1LANG_6,1.0125607537945369e-05,3.201998251287718e-05
DS1DS_1,0.0003895310794343983,0.0007281064684082637
DS1DS_2,0.0015103824548242726,0.003153117702451656
DS1AN_1,0.00011558276629435302,0.00030139536007570974
DS1AN_2,0.0005321998022912858,0.0012587606233683173
DR2DRSTZ_1,0.0003378795364619942,0.0005369653185007615
DR2DRSTZ_2,0.0004500121203026526,0.0006818912708718618
DR2DRSTZ_5,0.00026937636993226374,0.0008343293702183623
BPAARM_1,0.00075284785961644,0.0012711779248795385
BPAARM_2,9.692151520791976e-05,0.00020199928428245745
BPAARM_8,0.00024273173337180932,0.0003995450622295347
BPACSZ_1,0.00016474536425244043,0.00036335322378615916
BPACSZ_2,0.001185581790554298,0.0028607670973540447
BPACSZ_3,0.00102973818938643,0.0031694619919558596
BPACSZ_4,8.066414287932268e-05,0.00015466426563516387
BPACSZ_5,0.000876614299012342,0.0023672889196487104
BPXPULS_1,0.00016945974109208313,0.0003108652226982566
BPXPULS_2,0.00010975339719072447,0.00030855447676937095
BPXPTY_1,0.001457005673447615,0.004482591175071479
BPXPTY_2,2.3841395043310704e-06,5.2645653277647315e-06
BPAEN1_1,6.862075828493815e-05,0.0001576878093941701
BPAEN1_2,0.0009873789222990949,0.0018093302211675928
BPAEN2_1,6.828957108849344e-05,0.0001546302494803123
BPAEN2_2,3.526731649997003e-05,0.00010191418146396591
BPAEN3_1,0.00011905048043131922,0.00024295062368034153
BPAEN3_2,0.0011376651346267819,0.0018707818232467212
LBXHA_1,0.0015360712080809825,0.003214597064358386
LBXHA_2,0.031869553793164564,0.06529721998817112
LBXHA_3,0.0009285819783603801,0.0022826721959061306
DBQ330_1,2.9385160593022615e-05,9.292403688377562e-05
DBQ330_2,0.00028431175220473566,0.0007056935807357643
DBQ330_7,0.00019100834094847534,0.0005814869487040739
DBQ330_9,0.0008778247409394031,0.0015304178456549888
BPQ020_1,0.0012568984534267018,0.0033962443054750273
BPQ020_2,0.00972660904594059,0.01673774296994042
BPQ030_1,0.0004155726671356011,0.001173204037528305
BPQ030_2,0.000105758708251004,0.00019055224617206377
BPQ030_7,3.026525430724621e-05,8.933637314024381e-05
BPQ030_9,0.00027329294849031446,0.00048777978517069466
BPQ040A_1,0.008650512041134276,0.015794077734003452
BPQ040A_2,0.00956267462109463,0.02834983643264723
BPQ060_1,0.019125096745621944,0.05985795436905096
BPQ060_2,0.0002967885891231293,0.0007980284931378415
BPQ060_7,1.0622151946251951e-07,3.359019380254661e-07
BPQ060_9,0.0001346205661458009,0.00029038725418317936
BPQ070_1,0.0005819154039385762,0.0011296409765888583
BPQ070_2,4.4219630843073707e-05,0.00012151611877199928
BPQ070_3,0.0012565276121584922,0.0035458573270977893
BPQ070_4,9.376814399829755e-05,0.00021654832144285524
BPQ070_9,0.0001357755590842227,0.0003474581146961126
BPQ080_1,9.935148760569113e-05,0.00017948079805827185
BPQ080_2,0.0003711060698392139,0.0010813325316499
BPQ080_7,0.003577030551786514,0.008953476391570972
BPQ080_9,8.183281852894705e-05,0.00016950159542006247
BPQ090D_1,0.0018684067820611086,0.0057190835161951776
BPQ090D_2,0.004612945525724643,0.013957930809847755
BPQ090D_9,0.00031129104946163254,0.0005017632547529269
CDQ010_1,4.438817595428766e-05,7.287666904866144e-05
CDQ010_2,9.119207785186084e-05,0.00016841529370508046
CDQ010_7,0.00019625481452629313,0.0005312708761399335
CDQ010_9,5.3312622577551186e-05,0.0001684954518758061
HSQ590_1,1.4848750157970251e-05,3.245198401587751e-05
HSQ590_2,0.012987175812966448,0.035575165983702826
HSQ590_7,0.001062304516169375,0.00293425572874472
HSQ590_9,7.823254600866877e-05,0.00011551600015139941
DIQ010_1,0.0006327757149020119,0.0012277509647165947
DIQ010_2,0.0006139833736329152,0.0018911033738694563
DIQ010_3,0.00011287279264025253,0.00025709344713075816
DIQ010_9,7.069950199858142e-05,0.00010932271724937233
DIQ050_1,0.0009174234911798259,0.0022751106034754557
DIQ050_2,0.006841492928682356,0.01589784918499512
DIQ050_9,0.00035909338752672805,0.0005608922202295088
HIQ210_1,0.0009123651139347474,0.002623645179353722
HIQ210_2,0.0007393497155233723,0.001487919624488918
HIQ210_7,0.00019129218401944565,0.0005730498448094305
HIQ210_9,0.0002375146062421289,0.0005058133560650362
