"","coef","mean","sd"
"bp_cat_meds_excluded_SBPof120to130andDBP80mmHg2",25.3734615570161,0.127212421975517,2.08514382297095
"bp_cat_meds_excluded_SBPof130to140orDBP80to90mmHg2",0,0.127212421975517,2.08514382297095
"bp_cat_meds_excluded_SBPof140to160orDBP90to100mmHg2",-0.0820415416643394,0.127212421975517,2.08514382297095
"bp_cat_meds_excluded_SBP160plusorDBP100plusmmHg2",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBP120andDBP80mmHg2",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBPof120to130andDBP80mmHg2",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBPof130to140orDBP80to90mmHg2",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBPof140to160orDBP90to100mmHg2",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBP160plusorDBP100plusmmHg2",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_takingantihypertensivemedications2",0.807954722212304,0.127212421975517,2.08514382297095
"bp_med_use_No2",0,0.127212421975517,2.08514382297095
"bp_med_use_Yes2",0,0.127212421975517,2.08514382297095
"bp_med_recommended_jnc7_No2",0,0.127212421975517,2.08514382297095
"bp_med_recommended_jnc7_Yes2",0,0.127212421975517,2.08514382297095
"bp_med_recommended_accaha_No2",7.39954873364397,0.127212421975517,2.08514382297095
"bp_med_recommended_accaha_Yes2",-5.3316461869338e-15,0.127212421975517,2.08514382297095
"bp_med_n_class_None2",0,0.127212421975517,2.08514382297095
"bp_med_n_class_One2",0,0.127212421975517,2.08514382297095
"bp_med_n_class_Two2",0,0.127212421975517,2.08514382297095
"bp_med_n_class_Three2",0,0.127212421975517,2.08514382297095
"bp_med_n_class_Fourormore2",0,0.127212421975517,2.08514382297095
"bp_med_n_pills_None2",0,0.127212421975517,2.08514382297095
"bp_med_n_pills_One2",0.290614079993924,0.127212421975517,2.08514382297095
"bp_med_n_pills_Two2",0,0.127212421975517,2.08514382297095
"bp_med_n_pills_Three2",0,0.127212421975517,2.08514382297095
"bp_med_n_pills_Fourormore2",0,0.127212421975517,2.08514382297095
"bp_med_combination_No2",0,0.127212421975517,2.08514382297095
"bp_med_combination_Yes2",0,0.127212421975517,2.08514382297095
"bp_med_pills_gteq_2_No2",0,0.127212421975517,2.08514382297095
"bp_med_pills_gteq_2_Yes2",0,0.127212421975517,2.08514382297095
"bp_med_ace_No2",0.0189006464867774,0.127212421975517,2.08514382297095
"bp_med_ace_Yes2",-0.00011137170471764,0.127212421975517,2.08514382297095
"bp_med_aldo_No2",-0.360378782290002,0.127212421975517,2.08514382297095
"bp_med_aldo_Yes2",0.00399516077108711,0.127212421975517,2.08514382297095
"bp_med_alpha_No2",0,0.127212421975517,2.08514382297095
"bp_med_alpha_Yes2",0,0.127212421975517,2.08514382297095
"bp_med_angioten_No2",-0.15454897379143,0.127212421975517,2.08514382297095
"bp_med_angioten_Yes2",3.6050218097986e-15,0.127212421975517,2.08514382297095
"bp_med_beta_No2",0,0.127212421975517,2.08514382297095
"bp_med_beta_Yes2",0,0.127212421975517,2.08514382297095
"bp_med_central_No2",0,0.127212421975517,2.08514382297095
"bp_med_central_Yes2",0,0.127212421975517,2.08514382297095
"bp_med_ccb_No2",0,0.127212421975517,2.08514382297095
"bp_med_ccb_Yes2",0,0.127212421975517,2.08514382297095
"bp_med_ccb_dh_No2",-0.063115894007591,0.127212421975517,2.08514382297095
"bp_med_ccb_dh_Yes2",0.0224016277858649,0.127212421975517,2.08514382297095
"bp_med_ccb_ndh_No2",0,0.127212421975517,2.08514382297095
"bp_med_ccb_ndh_Yes2",0,0.127212421975517,2.08514382297095
"bp_med_diur_Ksparing_No2",0,0.127212421975517,2.08514382297095
"bp_med_diur_Ksparing_Yes2",0,0.127212421975517,2.08514382297095
"bp_med_diur_loop_No2",-0.121649218381083,0.127212421975517,2.08514382297095
"bp_med_diur_loop_Yes2",1.46624762610627e-15,0.127212421975517,2.08514382297095
"bp_med_diur_thz_No2",0,0.127212421975517,2.08514382297095
"bp_med_diur_thz_Yes2",0,0.127212421975517,2.08514382297095
"bp_med_renin_inhibitors_No2",0,0.127212421975517,2.08514382297095
"bp_med_renin_inhibitors_Yes2",0,0.127212421975517,2.08514382297095
"bp_med_vasod_No2",0,0.127212421975517,2.08514382297095
"bp_med_vasod_Yes2",0,0.127212421975517,2.08514382297095
"htn_aware_No2",0,0.127212421975517,2.08514382297095
"htn_aware_Yes2",0,0.127212421975517,2.08514382297095
"htn_resistant_jnc7_No2",0,0.127212421975517,2.08514382297095
"htn_resistant_jnc7_Yes2",0,0.127212421975517,2.08514382297095
"htn_resistant_accaha_No2",0.440718096774079,0.127212421975517,2.08514382297095
"htn_resistant_accaha_Yes2",-3.65012723025056e-14,0.127212421975517,2.08514382297095
"htn_resistant_jnc7_thz_No2",0,0.127212421975517,2.08514382297095
"htn_resistant_jnc7_thz_Yes2",0,0.127212421975517,2.08514382297095
"htn_resistant_accaha_thz_No2",0,0.127212421975517,2.08514382297095
"htn_resistant_accaha_thz_Yes2",0,0.127212421975517,2.08514382297095
"cc_smoke_Never2",0,0.127212421975517,2.08514382297095
"cc_smoke_Former2",0.52631571714557,0.127212421975517,2.08514382297095
"cc_smoke_Current2",0,0.127212421975517,2.08514382297095
"cc_bmi_252",0,0.127212421975517,2.08514382297095
"cc_bmi_25to302",0,0.127212421975517,2.08514382297095
"cc_bmi_30to352",0,0.127212421975517,2.08514382297095
"cc_bmi_35plus2",0,0.127212421975517,2.08514382297095
"cc_diabetes_No2",0,0.127212421975517,2.08514382297095
"cc_diabetes_Yes2",0,0.127212421975517,2.08514382297095
"cc_ckd_No2",0.399104224745906,0.127212421975517,2.08514382297095
"cc_ckd_Yes2",-1.02626681258545e-15,0.127212421975517,2.08514382297095
"cc_cvd_mi_No2",0,0.127212421975517,2.08514382297095
"cc_cvd_mi_Yes2",0,0.127212421975517,2.08514382297095
"cc_cvd_chd_No2",0,0.127212421975517,2.08514382297095
"cc_cvd_chd_Yes2",0,0.127212421975517,2.08514382297095
"cc_cvd_ascvd_No2",0,0.127212421975517,2.08514382297095
"cc_cvd_ascvd_Yes2",0,0.127212421975517,2.08514382297095
"cc_cvd_hf_No2",0,0.127212421975517,2.08514382297095
"cc_cvd_hf_Yes2",0,0.127212421975517,2.08514382297095
"cc_cvd_any_No2",0.527172274984308,0.127212421975517,2.08514382297095
"cc_cvd_any_Yes2",-0.0414016503813259,0.127212421975517,2.08514382297095
"DSD010AN_12",0,0.127212421975517,2.08514382297095
"DSD010AN_22",0,0.127212421975517,2.08514382297095
"DSD010AN_72",-1.25563297466773,0.127212421975517,2.08514382297095
"DSD010AN_92",0,0.127212421975517,2.08514382297095
"DR1DRSTZ_12",0,0.127212421975517,2.08514382297095
"DR1DRSTZ_22",0,0.127212421975517,2.08514382297095
"DR1DRSTZ_52",0,0.127212421975517,2.08514382297095
"DR1LANG_12",0,0.127212421975517,2.08514382297095
"DR1LANG_22",0,0.127212421975517,2.08514382297095
"DR1LANG_32",0.748325754004367,0.127212421975517,2.08514382297095
"DR1LANG_42",0,0.127212421975517,2.08514382297095
"DR1LANG_52",0,0.127212421975517,2.08514382297095
"DR1LANG_62",0,0.127212421975517,2.08514382297095
"DS1DS_12",0.258243103876812,0.127212421975517,2.08514382297095
"DS1DS_22",-1.34850936465244e-14,0.127212421975517,2.08514382297095
"DS1AN_12",0,0.127212421975517,2.08514382297095
"DS1AN_22",0,0.127212421975517,2.08514382297095
"DR2DRSTZ_12",0,0.127212421975517,2.08514382297095
"DR2DRSTZ_22",0,0.127212421975517,2.08514382297095
"DR2DRSTZ_52",0,0.127212421975517,2.08514382297095
"BPAARM_12",0,0.127212421975517,2.08514382297095
"BPAARM_22",0,0.127212421975517,2.08514382297095
"BPAARM_82",0,0.127212421975517,2.08514382297095
"BPACSZ_12",0,0.127212421975517,2.08514382297095
"BPACSZ_22",0,0.127212421975517,2.08514382297095
"BPACSZ_32",0,0.127212421975517,2.08514382297095
"BPACSZ_42",0,0.127212421975517,2.08514382297095
"BPACSZ_52",-0.0543045762118908,0.127212421975517,2.08514382297095
"BPXPULS_12",0,0.127212421975517,2.08514382297095
"BPXPULS_22",0,0.127212421975517,2.08514382297095
"BPXPTY_12",0,0.127212421975517,2.08514382297095
"BPXPTY_22",0,0.127212421975517,2.08514382297095
"BPAEN1_12",0,0.127212421975517,2.08514382297095
"BPAEN1_22",0,0.127212421975517,2.08514382297095
"BPAEN2_12",1.56666567392122,0.127212421975517,2.08514382297095
"BPAEN2_22",-2.36740832565888e-14,0.127212421975517,2.08514382297095
"BPAEN3_12",-0.136692987296787,0.127212421975517,2.08514382297095
"BPAEN3_22",6.54379334073847e-15,0.127212421975517,2.08514382297095
"LBXHA_12",-0.0930924818111529,0.127212421975517,2.08514382297095
"LBXHA_22",0,0.127212421975517,2.08514382297095
"LBXHA_32",0,0.127212421975517,2.08514382297095
"DBQ330_12",0,0.127212421975517,2.08514382297095
"DBQ330_22",0,0.127212421975517,2.08514382297095
"DBQ330_72",0,0.127212421975517,2.08514382297095
"DBQ330_92",0,0.127212421975517,2.08514382297095
"BPQ020_12",0,0.127212421975517,2.08514382297095
"BPQ020_22",0,0.127212421975517,2.08514382297095
"BPQ030_12",0,0.127212421975517,2.08514382297095
"BPQ030_22",0,0.127212421975517,2.08514382297095
"BPQ030_72",0,0.127212421975517,2.08514382297095
"BPQ030_92",0,0.127212421975517,2.08514382297095
"BPQ040A_12",0,0.127212421975517,2.08514382297095
"BPQ040A_22",0,0.127212421975517,2.08514382297095
"BPQ060_12",0,0.127212421975517,2.08514382297095
"BPQ060_22",0.285634151207658,0.127212421975517,2.08514382297095
"BPQ060_72",0,0.127212421975517,2.08514382297095
"BPQ060_92",0,0.127212421975517,2.08514382297095
"BPQ070_12",0,0.127212421975517,2.08514382297095
"BPQ070_22",0,0.127212421975517,2.08514382297095
"BPQ070_32",0,0.127212421975517,2.08514382297095
"BPQ070_42",0,0.127212421975517,2.08514382297095
"BPQ070_92",0,0.127212421975517,2.08514382297095
"BPQ080_12",0,0.127212421975517,2.08514382297095
"BPQ080_22",0.144352071334409,0.127212421975517,2.08514382297095
"BPQ080_72",0,0.127212421975517,2.08514382297095
"BPQ080_92",0,0.127212421975517,2.08514382297095
"BPQ090D_12",0,0.127212421975517,2.08514382297095
"BPQ090D_22",0,0.127212421975517,2.08514382297095
"BPQ090D_92",0,0.127212421975517,2.08514382297095
"CDQ010_12",0,0.127212421975517,2.08514382297095
"CDQ010_22",0,0.127212421975517,2.08514382297095
"CDQ010_72",0,0.127212421975517,2.08514382297095
"CDQ010_92",0,0.127212421975517,2.08514382297095
"HSQ590_12",0,0.127212421975517,2.08514382297095
"HSQ590_22",0,0.127212421975517,2.08514382297095
"HSQ590_72",0,0.127212421975517,2.08514382297095
"HSQ590_92",0,0.127212421975517,2.08514382297095
"DIQ010_12",-0.321859273122205,0.127212421975517,2.08514382297095
"DIQ010_22",0.453248577285395,0.127212421975517,2.08514382297095
"DIQ010_32",0,0.127212421975517,2.08514382297095
"DIQ010_92",0,0.127212421975517,2.08514382297095
"DIQ050_12",0,0.127212421975517,2.08514382297095
"DIQ050_22",0,0.127212421975517,2.08514382297095
"DIQ050_92",0,0.127212421975517,2.08514382297095
"HIQ210_12",0,0.127212421975517,2.08514382297095
"HIQ210_22",0,0.127212421975517,2.08514382297095
"HIQ210_72",0,0.127212421975517,2.08514382297095
"HIQ210_92",0,0.127212421975517,2.08514382297095
"HUQ010_12",0.00796126852655251,0.127212421975517,2.08514382297095
"HUQ010_22",0,0.127212421975517,2.08514382297095
"HUQ010_32",-0.386496102804934,0.127212421975517,2.08514382297095
"HUQ010_42",0,0.127212421975517,2.08514382297095
"HUQ010_52",0,0.127212421975517,2.08514382297095
"HUQ010_72",0,0.127212421975517,2.08514382297095
"HUQ010_92",0,0.127212421975517,2.08514382297095
"HUQ030_12",0,0.127212421975517,2.08514382297095
"HUQ030_22",0,0.127212421975517,2.08514382297095
"HUQ030_32",0,0.127212421975517,2.08514382297095
"HUQ030_72",0,0.127212421975517,2.08514382297095
"HUQ030_92",0,0.127212421975517,2.08514382297095
"HUQ090_12",0,0.127212421975517,2.08514382297095
"HUQ090_22",0,0.127212421975517,2.08514382297095
"HUQ090_72",0,0.127212421975517,2.08514382297095
"HUQ090_92",0,0.127212421975517,2.08514382297095
"HOQ065_12",0.362861816971601,0.127212421975517,2.08514382297095
"HOQ065_22",0,0.127212421975517,2.08514382297095
"HOQ065_32",0,0.127212421975517,2.08514382297095
"HOQ065_72",-0.894368219805625,0.127212421975517,2.08514382297095
"HOQ065_92",0,0.127212421975517,2.08514382297095
"IMQ020_12",0,0.127212421975517,2.08514382297095
"IMQ020_22",0,0.127212421975517,2.08514382297095
"IMQ020_32",0,0.127212421975517,2.08514382297095
"IMQ020_72",0,0.127212421975517,2.08514382297095
"IMQ020_92",0,0.127212421975517,2.08514382297095
"MCQ010_12",-0.0920980420112657,0.127212421975517,2.08514382297095
"MCQ010_22",0,0.127212421975517,2.08514382297095
"MCQ010_92",0,0.127212421975517,2.08514382297095
"MCQ053_12",0,0.127212421975517,2.08514382297095
"MCQ053_22",0,0.127212421975517,2.08514382297095
"MCQ053_92",0,0.127212421975517,2.08514382297095
"MCQ080_12",-0.0365561009667834,0.127212421975517,2.08514382297095
"MCQ080_22",0,0.127212421975517,2.08514382297095
"MCQ080_92",0,0.127212421975517,2.08514382297095
"MCQ092_12",0,0.127212421975517,2.08514382297095
"MCQ092_22",0,0.127212421975517,2.08514382297095
"MCQ092_72",0,0.127212421975517,2.08514382297095
"MCQ092_92",0,0.127212421975517,2.08514382297095
"MCQ160A_12",0.774718091894247,0.127212421975517,2.08514382297095
"MCQ160A_22",0,0.127212421975517,2.08514382297095
"MCQ160A_92",0,0.127212421975517,2.08514382297095
"MCQ160B_12",0,0.127212421975517,2.08514382297095
"MCQ160B_22",0,0.127212421975517,2.08514382297095
"MCQ160B_72",0,0.127212421975517,2.08514382297095
"MCQ160B_92",0,0.127212421975517,2.08514382297095
"MCQ160C_12",0,0.127212421975517,2.08514382297095
"MCQ160C_22",0,0.127212421975517,2.08514382297095
"MCQ160C_72",0,0.127212421975517,2.08514382297095
"MCQ160C_92",0,0.127212421975517,2.08514382297095
"MCQ160D_12",0,0.127212421975517,2.08514382297095
"MCQ160D_22",0,0.127212421975517,2.08514382297095
"MCQ160D_72",0,0.127212421975517,2.08514382297095
"MCQ160D_92",0,0.127212421975517,2.08514382297095
"MCQ160E_12",0,0.127212421975517,2.08514382297095
"MCQ160E_22",0,0.127212421975517,2.08514382297095
"MCQ160E_72",0,0.127212421975517,2.08514382297095
"MCQ160E_92",0,0.127212421975517,2.08514382297095
"MCQ160F_12",0,0.127212421975517,2.08514382297095
"MCQ160F_22",0,0.127212421975517,2.08514382297095
"MCQ160F_92",2.90748071193628,0.127212421975517,2.08514382297095
"MCQ160L_12",0,0.127212421975517,2.08514382297095
"MCQ160L_22",0,0.127212421975517,2.08514382297095
"MCQ160L_92",0,0.127212421975517,2.08514382297095
"MCQ220_12",-0.234543466931807,0.127212421975517,2.08514382297095
"MCQ220_22",0,0.127212421975517,2.08514382297095
"MCQ220_92",0,0.127212421975517,2.08514382297095
"OSQ010A_12",0,0.127212421975517,2.08514382297095
"OSQ010A_22",0,0.127212421975517,2.08514382297095
"OSQ010A_92",0,0.127212421975517,2.08514382297095
"OSQ010B_12",0,0.127212421975517,2.08514382297095
"OSQ010B_22",0,0.127212421975517,2.08514382297095
"OSQ010B_72",0,0.127212421975517,2.08514382297095
"OSQ010B_92",0,0.127212421975517,2.08514382297095
"OSQ010C_12",1.3978278949109,0.127212421975517,2.08514382297095
"OSQ010C_22",0,0.127212421975517,2.08514382297095
"OSQ010C_72",0,0.127212421975517,2.08514382297095
"OSQ010C_92",0,0.127212421975517,2.08514382297095
"OSQ060_12",0,0.127212421975517,2.08514382297095
"OSQ060_22",0.26702363574188,0.127212421975517,2.08514382297095
"OSQ060_72",0,0.127212421975517,2.08514382297095
"OSQ060_92",0,0.127212421975517,2.08514382297095
"PFQ059_12",0,0.127212421975517,2.08514382297095
"PFQ059_22",0,0.127212421975517,2.08514382297095
"PFQ059_72",0,0.127212421975517,2.08514382297095
"PFQ059_92",0,0.127212421975517,2.08514382297095
"PFQ090_12",0,0.127212421975517,2.08514382297095
"PFQ090_22",0,0.127212421975517,2.08514382297095
"PFQ090_92",0,0.127212421975517,2.08514382297095
"SMQ020_12",0,0.127212421975517,2.08514382297095
"SMQ020_22",0,0.127212421975517,2.08514382297095
"SMQ020_72",0,0.127212421975517,2.08514382297095
"SMQ020_92",0,0.127212421975517,2.08514382297095
"WHQ030_12",0,0.127212421975517,2.08514382297095
"WHQ030_22",0,0.127212421975517,2.08514382297095
"WHQ030_32",-0.253799903269878,0.127212421975517,2.08514382297095
"WHQ030_72",0,0.127212421975517,2.08514382297095
"WHQ030_92",0,0.127212421975517,2.08514382297095
"WHQ070_12",0.294536968335321,0.127212421975517,2.08514382297095
"WHQ070_22",0,0.127212421975517,2.08514382297095
"WHQ070_72",0,0.127212421975517,2.08514382297095
"WHQ070_92",0,0.127212421975517,2.08514382297095
"DPQ010_02",0,0.127212421975517,2.08514382297095
"DPQ010_12",0.160370670175086,0.127212421975517,2.08514382297095
"DPQ010_22",0,0.127212421975517,2.08514382297095
"DPQ010_32",0,0.127212421975517,2.08514382297095
"DPQ010_72",0,0.127212421975517,2.08514382297095
"DPQ010_92",0,0.127212421975517,2.08514382297095
"DPQ020_02",0.346356384260561,0.127212421975517,2.08514382297095
"DPQ020_12",0,0.127212421975517,2.08514382297095
"DPQ020_22",0,0.127212421975517,2.08514382297095
"DPQ020_32",0,0.127212421975517,2.08514382297095
"DPQ020_72",0,0.127212421975517,2.08514382297095
"DPQ020_92",0,0.127212421975517,2.08514382297095
"DPQ030_02",0,0.127212421975517,2.08514382297095
"DPQ030_12",0,0.127212421975517,2.08514382297095
"DPQ030_22",0,0.127212421975517,2.08514382297095
"DPQ030_32",0,0.127212421975517,2.08514382297095
"DPQ030_72",0,0.127212421975517,2.08514382297095
"DPQ030_92",0,0.127212421975517,2.08514382297095
"DPQ040_02",0,0.127212421975517,2.08514382297095
"DPQ040_12",-0.185871993282447,0.127212421975517,2.08514382297095
"DPQ040_22",0,0.127212421975517,2.08514382297095
"DPQ040_32",0,0.127212421975517,2.08514382297095
"DPQ040_72",0,0.127212421975517,2.08514382297095
"DPQ040_92",0,0.127212421975517,2.08514382297095
"DPQ050_02",0,0.127212421975517,2.08514382297095
"DPQ050_12",-0.0294587281539184,0.127212421975517,2.08514382297095
"DPQ050_22",0,0.127212421975517,2.08514382297095
"DPQ050_32",0.276879178749941,0.127212421975517,2.08514382297095
"DPQ050_72",0,0.127212421975517,2.08514382297095
"DPQ050_92",0,0.127212421975517,2.08514382297095
"DPQ060_02",0,0.127212421975517,2.08514382297095
"DPQ060_12",0,0.127212421975517,2.08514382297095
"DPQ060_22",0,0.127212421975517,2.08514382297095
"DPQ060_32",0,0.127212421975517,2.08514382297095
"DPQ060_72",0,0.127212421975517,2.08514382297095
"DPQ060_92",0,0.127212421975517,2.08514382297095
"DPQ070_02",0,0.127212421975517,2.08514382297095
"DPQ070_12",0,0.127212421975517,2.08514382297095
"DPQ070_22",0,0.127212421975517,2.08514382297095
"DPQ070_32",0,0.127212421975517,2.08514382297095
"DPQ070_72",0,0.127212421975517,2.08514382297095
"DPQ070_92",0,0.127212421975517,2.08514382297095
"DPQ080_02",0,0.127212421975517,2.08514382297095
"DPQ080_12",0.558231966234347,0.127212421975517,2.08514382297095
"DPQ080_22",0,0.127212421975517,2.08514382297095
"DPQ080_32",0,0.127212421975517,2.08514382297095
"DPQ080_72",0,0.127212421975517,2.08514382297095
"DPQ080_92",0,0.127212421975517,2.08514382297095
"DPQ090_02",0,0.127212421975517,2.08514382297095
"DPQ090_12",0,0.127212421975517,2.08514382297095
"DPQ090_22",0,0.127212421975517,2.08514382297095
"DPQ090_32",0,0.127212421975517,2.08514382297095
"DPQ090_72",0,0.127212421975517,2.08514382297095
"DPQ090_92",0,0.127212421975517,2.08514382297095
"PUQ100_12",0,0.127212421975517,2.08514382297095
"PUQ100_22",0,0.127212421975517,2.08514382297095
"PUQ100_92",0,0.127212421975517,2.08514382297095
"PUQ110_12",0,0.127212421975517,2.08514382297095
"PUQ110_22",0.0466000297806219,0.127212421975517,2.08514382297095
"PUQ110_72",0,0.127212421975517,2.08514382297095
"PUQ110_92",0,0.127212421975517,2.08514382297095
"SLQ050_12",0,0.127212421975517,2.08514382297095
"SLQ050_22",0,0.127212421975517,2.08514382297095
"SLQ050_72",0,0.127212421975517,2.08514382297095
"SLQ050_92",0,0.127212421975517,2.08514382297095
"SMAQUEX_12",0,0.127212421975517,2.08514382297095
"SMAQUEX_22",0,0.127212421975517,2.08514382297095
"INDFMMPC_12",0,0.127212421975517,2.08514382297095
"INDFMMPC_22",0,0.127212421975517,2.08514382297095
"INDFMMPC_32",0,0.127212421975517,2.08514382297095
"INDFMMPC_72",0,0.127212421975517,2.08514382297095
"INDFMMPC_92",0,0.127212421975517,2.08514382297095
"(Intercept)3",-21.0978207588451,0.127212421975517,2.08514382297095
"demo_age_years3",0,0.127212421975517,2.08514382297095
"bp_sys_mean3",-1.22818811396145,0.127212421975517,2.08514382297095
"bp_dia_mean3",0.036801768600784,0.127212421975517,2.08514382297095
"DSDCOUNT_x3",0.168141868390436,0.127212421975517,2.08514382297095
"DSDANCNT3",0,0.127212421975517,2.08514382297095
"DR1EXMER3",0.303595963770159,0.127212421975517,2.08514382297095
"DR1DAY3",0,0.127212421975517,2.08514382297095
"DS1DSCNT3",0,0.127212421975517,2.08514382297095
"DS1ANCNT3",0,0.127212421975517,2.08514382297095
"BMXWT3",0,0.127212421975517,2.08514382297095
"BMXHT3",0,0.127212421975517,2.08514382297095
"BMXBMI3",0,0.127212421975517,2.08514382297095
"BMXLEG3",0,0.127212421975517,2.08514382297095
"BMXARML3",-0.197397077733239,0.127212421975517,2.08514382297095
"BMXARMC3",0,0.127212421975517,2.08514382297095
"BMXWAIST3",0,0.127212421975517,2.08514382297095
"BPXPLS3",-0.0875900712019736,0.127212421975517,2.08514382297095
"BPXML13",0,0.127212421975517,2.08514382297095
"BPXSY13",0,0.127212421975517,2.08514382297095
"BPXDI13",0.0859823341612962,0.127212421975517,2.08514382297095
"BPXSY23",-0.86796634435685,0.127212421975517,2.08514382297095
"BPXDI23",0.263377544392871,0.127212421975517,2.08514382297095
"BPXSY33",-0.904543266532824,0.127212421975517,2.08514382297095
"BPXDI33",0,0.127212421975517,2.08514382297095
"LBXWBCSI3",0,0.127212421975517,2.08514382297095
"LBXLYPCT3",0,0.127212421975517,2.08514382297095
"LBXMOPCT3",0,0.127212421975517,2.08514382297095
"LBXNEPCT3",0,0.127212421975517,2.08514382297095
"LBXEOPCT3",-0.103160680845583,0.127212421975517,2.08514382297095
"LBXBAPCT3",0,0.127212421975517,2.08514382297095
"LBDLYMNO3",0,0.127212421975517,2.08514382297095
"LBDMONO3",0,0.127212421975517,2.08514382297095
"LBDNENO3",-0.0326471705998551,0.127212421975517,2.08514382297095
"LBDEONO3",0,0.127212421975517,2.08514382297095
"LBDBANO3",0,0.127212421975517,2.08514382297095
"LBXRBCSI3",0,0.127212421975517,2.08514382297095
"LBXHGB3",0,0.127212421975517,2.08514382297095
"LBXHCT3",0,0.127212421975517,2.08514382297095
"LBXMCVSI3",0,0.127212421975517,2.08514382297095
"LBXMCHSI3",0,0.127212421975517,2.08514382297095
"LBXMC3",0,0.127212421975517,2.08514382297095
"LBXRDW3",0,0.127212421975517,2.08514382297095
"LBXPLTSI3",-0.1261345257774,0.127212421975517,2.08514382297095
"LBXMPSI3",0,0.127212421975517,2.08514382297095
"LBDTCSI3",0,0.127212421975517,2.08514382297095
"LBDHDD3",0,0.127212421975517,2.08514382297095
"LBXGH3",0,0.127212421975517,2.08514382297095
"URXUMA3",0,0.127212421975517,2.08514382297095
"URXUCR3",0,0.127212421975517,2.08514382297095
"ALQ1303",0,0.127212421975517,2.08514382297095
"HOD0503",0.188905284335032,0.127212421975517,2.08514382297095
"WHD0103",0,0.127212421975517,2.08514382297095
"WHD0203",0,0.127212421975517,2.08514382297095
"WHD0503",0,0.127212421975517,2.08514382297095
"WHD1103",0,0.127212421975517,2.08514382297095
"WHD1203",0.15232781165501,0.127212421975517,2.08514382297095
"WHD1303",0,0.127212421975517,2.08514382297095
"WHD1403",0,0.127212421975517,2.08514382297095
"demo_age_cat_18to443",-0.299486116461593,0.127212421975517,2.08514382297095
"demo_age_cat_45to643",0,0.127212421975517,2.08514382297095
"demo_age_cat_65to743",10.9557570999528,0.127212421975517,2.08514382297095
"demo_age_cat_75plus3",0,0.127212421975517,2.08514382297095
"demo_race_NonplusHispanicWhite3",0,0.127212421975517,2.08514382297095
"demo_race_NonplusHispanicBlack3",0,0.127212421975517,2.08514382297095
"demo_race_NonplusHispanicAsian3",0,0.127212421975517,2.08514382297095
"demo_race_Hispanic3",0,0.127212421975517,2.08514382297095
"demo_race_Other3",1.71885290490393,0.127212421975517,2.08514382297095
"demo_race_black_No3",0,0.127212421975517,2.08514382297095
"demo_race_black_Yes3",0,0.127212421975517,2.08514382297095
"demo_pregnant_No3",0,0.127212421975517,2.08514382297095
"demo_pregnant_Yes3",0,0.127212421975517,2.08514382297095
"demo_gender_Men3",-0.598418715819258,0.127212421975517,2.08514382297095
"demo_gender_Women3",0.238426207307639,0.127212421975517,2.08514382297095
"bp_cat_meds_excluded_SBP120andDBP80mmHg3",23.7541933080854,0.127212421975517,2.08514382297095
"bp_cat_meds_excluded_SBPof120to130andDBP80mmHg3",25.3734615570161,0.127212421975517,2.08514382297095
"bp_cat_meds_excluded_SBPof130to140orDBP80to90mmHg3",0,0.127212421975517,2.08514382297095
"bp_cat_meds_excluded_SBPof140to160orDBP90to100mmHg3",-0.0820415416643394,0.127212421975517,2.08514382297095
"bp_cat_meds_excluded_SBP160plusorDBP100plusmmHg3",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBP120andDBP80mmHg3",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBPof120to130andDBP80mmHg3",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBPof130to140orDBP80to90mmHg3",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBPof140to160orDBP90to100mmHg3",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBP160plusorDBP100plusmmHg3",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_takingantihypertensivemedications3",0.807954722212304,0.127212421975517,2.08514382297095
"bp_med_use_No3",0,0.127212421975517,2.08514382297095
"bp_med_use_Yes3",0,0.127212421975517,2.08514382297095
"bp_med_recommended_jnc7_No3",0,0.127212421975517,2.08514382297095
"bp_med_recommended_jnc7_Yes3",0,0.127212421975517,2.08514382297095
"bp_med_recommended_accaha_No3",7.39954873364397,0.127212421975517,2.08514382297095
"bp_med_recommended_accaha_Yes3",-5.3316461869338e-15,0.127212421975517,2.08514382297095
"bp_med_n_class_None3",0,0.127212421975517,2.08514382297095
"bp_med_n_class_One3",0,0.127212421975517,2.08514382297095
"bp_med_n_class_Two3",0,0.127212421975517,2.08514382297095
"bp_med_n_class_Three3",0,0.127212421975517,2.08514382297095
"bp_med_n_class_Fourormore3",0,0.127212421975517,2.08514382297095
"bp_med_n_pills_None3",0,0.127212421975517,2.08514382297095
"bp_med_n_pills_One3",0.290614079993924,0.127212421975517,2.08514382297095
"bp_med_n_pills_Two3",0,0.127212421975517,2.08514382297095
"bp_med_n_pills_Three3",0,0.127212421975517,2.08514382297095
